TransientID,Classification,Dec (J2000),SDSS,count,mag_info,mag_max,mag_mean,mag_median,mag_min,mag_std,magerr_max,magerr_mean,magerr_std,mjd_std,SN,baseline,mag_baseline
1102121070724106436,Var,6.00785,yes,349,13.71,15.8958,14.442487392550143,14.5266,13.1053,0.6379749496589342,0.095728126240871,0.056600955048309955,0.005197267145768175,908.5404165308199,0,2979.936874860905,2.7904999999999998
905291230774135764,SN,24.43504,yes,10,16.96,19.5904,17.66139,17.5335,16.8006,0.9550753785842129,0.3047416417998839,0.1242529985314365,0.07705021905544102,35.54130684869602,1,108.83450446759525,2.7897999999999996
1401031290404108382,SN,28.63724,yes,45,18.95,21.567,20.624544444444446,20.686,18.7791,0.583355285690834,0.5745570563192479,0.38303209044598285,0.1016204169296771,851.6156911066611,1,2620.8318387036998,2.7879000000000005
1012140180304146295,CV,-17.70649,no,21,18.47,20.7829,18.678557142857144,18.4738,17.9966,0.6825409156757043,0.483853269396958,0.18934259821548827,0.11320500955341259,904.4064482274628,0,2305.678215775595,2.7863000000000007
1211221120164101986,SN,11.3953,no,18,18.69,21.2824,19.537055555555558,19.463749999999997,18.4962,0.9089868097290729,0.578003625950549,0.2571780230233023,0.13551460669281173,179.78149239356586,1,791.9122756709912,2.7861999999999973
1209211520514132992,Flare,53.12635,yes,141,18.46,20.5877,19.450318439716312,19.4865,17.8024,0.3377300929108147,0.3963371947879689,0.2252486974107613,0.04133379168757001,874.3509675311304,0,2701.6887642010042,2.785300000000003
1102041070174118422,SN,6.92125,no,228,18.37,20.9659,19.525014912280703,19.5111,18.1808,0.4450746755602941,0.514056660352058,0.2420434519717053,0.0633205585594183,890.9299707856383,1,2946.860222812298,2.7851
1203281040834151830,SN,5.05489,yes,37,18.94,21.3582,19.632954054054053,19.3534,18.5734,0.7982328776722973,0.593712017664007,0.25997307244627726,0.12769136662144975,504.0812597646459,1,1832.0399489816991,2.7848000000000006
1112311070254117349,SN,6.51988,no,179,18.79,21.1561,19.715266480446928,19.8041,18.3715,0.6552992295268175,0.567223301936036,0.26610047252016533,0.09211654845154361,881.0490075929208,1,2946.9431519792124,2.7845999999999975
1402091120094104587,Flare,11.67512,no,271,18.36,20.6256,19.464052029520296,19.4511,17.842,0.29656113551461477,0.403313279738641,0.2198788088085486,0.04003268813757547,950.9403346299049,0,2958.8844985649994,2.7836
1212080010604101425,Blazar,-2.79215,yes,246,17.36,20.0341,18.72044837398374,18.73805,17.2512,0.44190556824081995,0.36892649685518,0.1591659468327493,0.037808955864981716,922.4086973399645,0,2957.9416595947987,2.782899999999998
1201230040734148678,SN,-3.03441,yes,22,18.92,21.4112,19.9029,20.1,18.6285,0.7118346430510524,0.517551053739308,0.268763874876598,0.10176015801524876,430.58805150071845,1,1928.7634074305897,2.782700000000002
910161260094136561,Flare,27.4481,yes,36,19.58,21.2553,20.290780555555557,20.4685,18.4731,0.7249628474498128,0.568428293287317,0.3552250181770932,0.11860796044440976,927.2363715440542,0,2935.9853186922046,2.7821999999999996
909281320154111937,Flare,31.55424,no,360,16.64,17.868,17.204360555555557,17.20565,15.0859,0.15956183527227402,0.167991248562085,0.09321511976471604,0.007579544134371165,919.034316244294,0,2951.068543449095,2.782099999999998
1003170180714135740,Blazar,-17.3952,no,163,17.08,19.8121,18.005398159509202,17.9333,17.0313,0.421590044930198,0.415087875798227,0.13159091168535808,0.055964037084527705,825.7354381714998,0,2920.984101134294,2.7807999999999993
1206181070784131643,Blazar,7.6124,yes,242,18.62,21.1509,19.717929338842975,19.6943,18.3708,0.48528706421645607,0.741953396856875,0.25470967223504565,0.07758653602881155,960.115535887785,0,2990.9256837037974,2.780100000000001
1011101350374137703,SN,35.89374,yes,310,18.18,20.7386,19.442620322580645,19.50745,17.9585,0.46787103858246454,0.469909688695483,0.21472942957873917,0.0491292705078926,814.6242678973531,1,2908.0251322686017,2.780100000000001
712160040604111583,AGN,-4.85955,no,285,19.26,21.238000000000003,19.39253157894737,19.3173,18.4596,0.45851835278898906,0.572700014338573,0.21428678850254218,0.06312415491819107,825.3443141412257,0,2956.030676713199,2.778400000000005
1309241320384122843,SN,32.31735,yes,7,18.43,21.2082,19.529085714285713,18.5523,18.4307,1.3198298645767086,0.5373267844923599,0.27692815394980796,0.18310669959748896,429.8281998557323,1,1044.0348370139982,2.7775
1009160011174125237,CV,-1.48061,yes,9,16.74,19.5161,18.390966666666667,18.967,16.739,1.2189835509554665,0.228909466909043,0.1580189317332495,0.06180152722846389,11.870205436115775,0,25.853566909696383,2.777100000000001
1205141090724110667,AGN,9.21784,yes,296,18.95,21.0967,19.50050337837838,19.5061,18.3215,0.5709426731786167,0.517786302513275,0.22787757633436376,0.07453794413400351,903.7380497628628,0,2979.965056771005,2.775199999999998
1301061230534111716,AGN,23.2833,yes,268,18.85,21.2498,19.85503208955224,19.90025,18.4774,0.5894660663565618,0.558686157539815,0.2638449923265031,0.08312299048606783,806.7809039558572,0,2975.951402535189,2.772400000000001
810100210174114826,SN,-20.98954,no,34,18.44,21.1621,19.804370588235294,19.84755,18.3904,0.843857954989846,0.533975464329886,0.2838696156337878,0.11462692821978118,802.0488863393076,1,2919.0372338542,2.771699999999999
802021180024125831,CV,18.93756,yes,25,19.13,21.2923,19.271144,19.1222,18.5223,0.6113522048704827,0.5764302065205611,0.20471431353734337,0.10057192529416402,831.7599541013036,0,2581.9353059953064,2.7699999999999996
1404300040704102016,CV,-5.49391,no,288,16.94,19.4165,18.369471875000002,18.378,16.6465,0.3085775997377107,0.280794595995211,0.13272666377314946,0.019218898443982634,939.2427515067153,0,2951.029093252102,2.7699999999999996
1503170230654148655,SN,-22.90672,yes,37,18.03,20.6554,19.20012972972973,19.1479,17.8858,0.6308637209171009,0.443934912445932,0.20630199698890803,0.07425668831011767,660.1765822598845,1,1875.8641501274033,2.7696000000000005
1204150090594144402,SN,-8.58138,no,40,18.43,21.1959,20.3061075,20.3823,18.4263,0.7717835273049248,0.548002306187881,0.36590916613326374,0.12268859284521234,880.8541045476528,1,2641.7783173033968,2.7696000000000005
903231350394105050,SN,34.12236,yes,16,19.77,21.2562,19.42215625,19.27825,18.4877,0.7676424245430511,0.545550965519109,0.23390626126082648,0.09546572306083173,370.4707116480784,1,1180.0229874423967,2.7684999999999995
902161070544137952,SN,7.90956,yes,15,18.46,21.2289,19.72238666666667,19.5762,18.4606,0.9315623227879573,0.536807528664698,0.25875898944083103,0.1301441778119021,530.3971472179475,1,2163.0315188540044,2.7683
904211350614104753,SN,34.05529,yes,44,18.88,21.3852,19.809979545454546,19.57065,18.6171,0.9084914983615071,0.6109712441188629,0.2881585080084607,0.14372338656214112,610.242995109168,1,2863.0268031946034,2.7681000000000004
1304191380464136324,SN,39.27016,yes,20,18.7,21.4678,20.34407,20.52045,18.7,0.880389104227277,0.6117041266388199,0.3640307620298183,0.15258500367241495,1041.2393281697475,1,2708.781810231303,2.767800000000001
1102061230624108216,SN,23.09558,yes,22,18.28,20.9005,19.25548181818182,19.162950000000002,18.1347,0.8306465293953482,0.450744833779257,0.2062435425222234,0.09333538748127185,154.88118853303885,1,748.0235947225956,2.7658000000000023
1109240090114106079,AGN,-10.93608,no,188,19.14,20.9756,19.447343085106382,19.38125,18.2104,0.44696551543045726,0.4828756706348089,0.21721607434955034,0.058918019755127934,782.0961908080761,0,2948.0506626852,2.7652
1611091210484112960,SN,20.60814,yes,43,18.44,21.6685,20.703844186046513,20.7513,18.9038,0.5411233475713478,0.5880200319416989,0.39817904903677565,0.10057389422736315,806.3972777988361,1,2644.7455846643934,2.7647000000000013
1602051290494134565,SN,30.81533,yes,241,18.59,21.3393,19.910819917012446,19.8308,18.5746,0.5016305243254174,0.595756075497911,0.2748752439305197,0.08245594303929327,839.3128764059644,1,2984.9500874419973,2.7647000000000013
1409020181144129152,SN,-18.20209,no,78,17.89,20.9553,19.464979487179487,19.4467,18.1908,0.4829973438014067,0.495389750507207,0.22336337308120205,0.05777797963351862,875.4926667817084,1,2964.9601414004064,2.7645000000000017
1109241290094101455,CV,28.36127,yes,60,18.65,21.2512,19.890171666666667,19.895699999999998,18.488,0.550905829748981,0.5344874034573079,0.2732835182958742,0.07318569882815115,865.8302199253164,0,2599.8255598265096,2.763200000000001
1303150040714122967,SN,-4.40227,no,101,18.46,21.1375,20.03569900990099,20.1313,18.3745,0.5764361209180159,0.515214398699779,0.2969951461836583,0.0824405444198337,960.4662736376735,1,2971.947387511398,2.762999999999998
1306210011254120647,Blazar,-1.31513,yes,161,18.51,21.2723,19.856763354037266,19.8067,18.5095,0.5698354984872219,0.569033337694856,0.2815756554650446,0.09079217800882164,952.0282316119145,0,3032.760009178397,2.762800000000002
1403121040674113258,AGN,3.73073,yes,230,19.36,21.2691,19.88663652173913,19.845399999999998,18.5083,0.4937683857312805,0.568428293287317,0.2701822394484614,0.0789126301621291,832.2672634628549,0,2979.888326782806,2.7608000000000033
1202271090714128401,AGN,9.99322,yes,134,20.13,21.5432,20.06856343283582,19.9998,18.7836,0.5195897565569927,0.680015393125871,0.299561564408621,0.09610705009469216,623.7189196527925,0,2947.9914842703947,2.759599999999999
1111221040604112067,SN,3.57834,yes,21,19.58,21.3264,20.011338095238095,19.9256,18.5672,0.6741383162795235,0.578636197355734,0.3109124468302281,0.12182363653241836,884.4248775177559,1,2920.921174305993,2.7592
912161350334131339,SN,35.24124,no,397,17.45,20.1884,19.074890428211585,19.0857,17.4302,0.304004648188594,0.336687323618321,0.17671586239214135,0.028589410993473646,899.2200559475217,1,3081.2884242823056,2.758200000000002
1006151460624145312,Blazar,47.56947,yes,178,18.39,20.5408,18.682702808988765,18.56245,17.7836,0.5909168793947726,0.38344003434448,0.15676000444148383,0.048789056348057656,837.6693722884843,0,2963.9550710186013,2.757200000000001
1110231380744134000,SN,38.53894,yes,14,18.72,21.1791,19.898942857142856,20.25945,18.4222,0.9177110444463985,0.5360311424649461,0.3062833368431321,0.12174205561157543,559.0691772993217,1,1886.0053753936154,2.756899999999998
1203221400724152974,SN,41.71687,yes,355,17.92,20.4551,18.90064366197183,18.8988,17.6983,0.31421463899607277,0.711943750312163,0.16989068963712595,0.04222651181289202,910.146917128109,1,3069.7102882289983,2.756800000000002
1412271230154110166,SN,23.22679,no,36,18.91,21.3292,20.31168888888889,20.34685,18.573,0.6134127469809629,0.560133637411588,0.36054847751448504,0.11276245291203524,832.1318704570394,1,2562.041297129901,2.7561999999999998
1203011230674219852,SN,23.90144,yes,71,19.08,21.3556,19.924722535211266,19.7352,18.5996,0.67032766192516,0.596441575842659,0.2880371420800331,0.11176240444966096,554.3128276845629,1,2863.9846975230976,2.7560000000000002
1103260070534102536,Flare,-8.30595,no,259,16.13,17.0175,16.707248262548262,16.7201,14.262,0.18248436512318383,0.158951009550009,0.07994194047082163,0.011100730550600398,868.2499012147641,0,2865.2261376962997,2.755499999999998
1303140010834117600,AGN,-1.97039,yes,185,18.8,21.0709,19.511296216216216,19.5514,18.3173,0.6006940292520645,0.5360311424649461,0.2475357484797941,0.07900962474420219,722.9296059364307,0,3005.8102591899005,2.7536000000000023
1203160070784118493,AGN,-7.67847,yes,192,18.97,20.9839,19.306282291666665,19.2823,18.2304,0.5812167648542158,0.516145673555291,0.2148396311769445,0.07720059243450395,734.1584833937487,0,2951.95538603,2.753499999999999
812301150804143862,CV,16.73499,yes,17,18.73,21.1889,19.170241176470586,18.9745,18.4357,0.6866587562782028,0.538369341900554,0.20356129225673297,0.09383810645531929,582.045581752152,0,1572.8380998612047,2.7531999999999996
1506291321054121889,AGN,32.2194,yes,186,17.97,21.0134,19.563875806451613,19.6697,18.261,0.5806591757515636,0.52207024622074,0.243602415510621,0.06673828821158927,1011.2495082102494,0,3051.776318078795,2.7524000000000015
1106241010684107404,SN,0.56501,yes,79,19.08,21.3607,20.219645569620255,20.2516,18.6101,0.5711738423222816,0.575804026577467,0.3361089914628023,0.10313166416179242,892.1307044972651,1,2945.9874779862002,2.750600000000002
1511081150254112077,Blazar,14.63244,no,171,17.57,21.1977,19.737119883040936,19.6859,18.4488,0.5633498266013309,0.5396801899451611,0.2882622916278457,0.08720794792056556,943.7151136666034,0,2943.065398344799,2.7489000000000026
1306201260644112940,AGN,26.4709,yes,291,18.26,20.9139,19.347384879725087,19.331,18.1655,0.47675110239269963,0.527437563418862,0.2089259652641026,0.05854473698449733,903.4096704843901,0,2992.932091701703,2.7484
1403271150704114454,SN,15.0606,yes,84,19.25,21.4108,20.260611904761905,20.24695,18.6628,0.5509135732197686,0.569336526205408,0.3357755315289839,0.10065316178062936,818.3236378576339,1,2898.092500636296,2.7479999999999976
1310091210034112233,AGN,20.51454,no,80,20.04,21.2413,20.08698125,20.12845,18.4949,0.5398947675461716,0.578003625950549,0.3115659510439801,0.0926339423351018,716.2328740516466,0,3031.7702508913935,2.7463999999999977
812020070254115621,Flare,-7.54235,yes,283,17.12,19.4353,18.85570883392226,18.8796,16.6892,0.28703868390242676,0.25580575037786,0.16446593334408016,0.02001618321224762,857.993416702919,0,2946.048886585493,2.746100000000002
809241381024159941,CV,39.23966,no,59,19.78,19.7833,18.29726779661017,18.2724,17.0374,0.5806130168402793,0.250722095859385,0.13808264764107633,0.03302467291428017,472.6881745210149,0,1364.2498791781982,2.745899999999999
1203281180634123135,AGN,18.26448,yes,285,19.5,21.2354,19.723988771929825,19.6794,18.4897,0.5327484391159971,0.556676355843265,0.2524518126627753,0.0842643010276935,770.274099397924,0,2994.9299794561084,2.7456999999999994
1410050070134116305,SN,-7.08902,yes,133,17.41,21.3233,20.018904511278194,19.9628,18.5778,0.5486519036175217,0.8259046256478292,0.29691444527584077,0.09739396890150516,928.1257614551981,1,2965.0036536921034,2.7455
1304151550384115667,SN,54.57738,yes,61,17.78,20.4915,19.54566393442623,19.6924,17.7465,0.7139699491885221,0.7588886623998791,0.24494825285596947,0.09333697942578255,844.4401814676634,1,2543.0559372455027,2.7449999999999974
1301131010554139998,Flare,2.11943,yes,336,18.69,20.6629,19.307468154761903,19.30025,17.9184,0.3252183217528642,0.521589557277535,0.20034954427466029,0.04512580169190854,861.7568207063703,0,2899.093923530105,2.744500000000002
1210100230084125630,CV,-23.66231,no,115,16.66,19.1553,17.64083304347826,17.6163,16.4111,0.5104144784150859,0.2059393597946439,0.10377106291308871,0.02026993355587314,917.0101405016458,0,2915.0247302315984,2.7441999999999993
803121010564140860,SN,2.29792,yes,54,18.75,21.2488,19.51220925925926,19.42755,18.5057,0.657733232115901,0.566025100605129,0.23034329698537676,0.09808905493726465,328.51111875638395,1,2134.1811654283956,2.7430999999999983
1302141290364160994,LPV,30.51046,yes,327,12.52,13.9172,12.53080611620795,12.4101,11.1742,0.9407696417278947,0.0784606447976352,0.05136513672850727,0.0020542790206810597,910.702889015127,0,3090.318154201297,2.7429999999999986
1112250011254116827,AGN,-1.74223,yes,355,18.48,20.7247,18.94546422535211,18.7686,17.9834,0.5025417046405184,0.410890948644754,0.17864509818885904,0.04907347496666836,924.9204880166252,0,3060.747927477103,2.741299999999999
911091151214101889,SN,14.14656,yes,52,18.68,21.3369,20.182396153846152,20.445,18.5959,0.8856260878248201,0.5783196722766459,0.3418897560733573,0.13300308172800734,939.0461837310313,1,3026.901725486008,2.7409999999999997
910211120144106110,Blazar,11.65127,no,83,19.78,21.2101,19.92019156626506,19.8876,18.4708,0.667159137816388,0.561591158766578,0.30419136952917136,0.10529039925870212,672.4437717589501,0,2899.010789027896,2.7393
1106040230824154629,Mira,-23.96793,no,52,13.19,15.5448,14.254926923076924,14.296700000000001,12.8059,0.9458486854309848,0.0656045139438721,0.0571495083511176,0.0038184358528670003,614.7743149039039,0,2188.0530740392933,2.738900000000001
909160120034110694,SN,-13.33644,no,101,18.59,21.1168,19.95308415841584,19.9138,18.3782,0.5963326579573985,0.525713764453997,0.2873716042342527,0.08828902171091811,935.4710787496568,1,2979.9205899885856,2.7386000000000017
1306071380554122492,SN,38.34372,yes,76,19.67,21.299,19.951415789473685,19.851750000000003,18.5611,0.6370063359292716,0.576116887210896,0.2970332170850739,0.10221811257097659,854.0032820474203,1,2936.0163024189023,2.7379
1111300070314154439,Flare,-6.16045,no,182,16.28,18.7866,17.89875989010989,17.86535,16.0489,0.3240176845081476,0.487217595131943,0.12589970873030565,0.03874933819695694,854.6828362511807,0,2642.706385046702,2.7377000000000002
1303021380594134765,Blazar,39.37439,yes,171,19.42,21.327,19.6342081871345,19.491,18.5895,0.4892294325746182,0.579588507073604,0.23783554900239912,0.07284293554893974,789.5445895828419,0,2936.0121134375004,2.7375000000000007
801010010464118424,Flare,-2.04033,yes,9,19.48,20.9413,19.678655555555554,19.5511,18.2039,0.8022619633123429,0.449295913644501,0.2518318110650654,0.10233471452928533,944.0571817368814,0,1857.9250870020915,2.7373999999999974
911110070114116490,SN,-7.28285,yes,12,19.64,21.231,19.598733333333332,19.615699999999997,18.4943,0.6929948370965148,0.545821889393224,0.24478566087314815,0.10611317934797325,127.95810416507655,1,462.8139658332948,2.7367000000000026
812010040574130251,SN,-3.35705,yes,36,18.02,20.7581,18.914125,18.879649999999998,18.0229,0.5575653654825705,0.4246704611920039,0.16848749480873162,0.05803740985402627,236.42826115536744,1,1467.976315451393,2.735199999999999
1106051350744108815,Flare,34.26457,yes,247,17.17,19.5585,18.873865587044534,18.8968,16.8247,0.3101875000593163,0.289723490713866,0.16545253067391794,0.023704950180354355,769.9463194052895,0,2593.9538330444047,2.7337999999999987
1202111180194119491,SN,18.07786,yes,28,18.48,21.1122,20.11455357142857,20.33865,18.379,0.8541956261680036,0.519916405817891,0.33719878523461055,0.11563690136214692,752.6337863810545,1,2387.6357551736946,2.7332
1105251150824111853,SN,14.82502,yes,16,18.97,21.3465,20.46903125,20.88785,18.6136,0.9835350735781271,0.585391153669409,0.40896270952145364,0.1592526312902957,690.1001644167133,1,2580.9478396992054,2.732899999999997
1202181070674127854,AGN,7.47746,yes,301,18.91,21.1951,19.463421594684384,19.4193,18.4626,0.43942992808726883,0.5496529614403379,0.21614326012440185,0.05971306265491361,827.2824555082254,0,2977.929541539401,2.7325000000000017
1306140090664121096,SN,-9.60324,no,21,19.21,20.892,19.57814761904762,19.4892,18.1637,0.7323588892196554,0.4709997778197179,0.24973529676535963,0.10220501576694002,746.2463531107248,1,2680.712166342906,2.728300000000001
1212121380464142104,SN,39.00775,yes,345,17.21,19.9226,18.760305217391306,18.7613,17.1943,0.3225367543082123,0.3356157758697269,0.15277739198393311,0.027207305370651056,841.0989044130716,1,2912.9836959953027,2.728300000000001
1305051400544106365,AGN,39.90724,yes,213,19.12,21.244,19.57414460093897,19.5549,18.5158,0.4418968356206686,0.5780036196340229,0.2327077094680667,0.07052279278963529,804.7267195284574,0,2925.084853009299,2.728200000000001
1109290091254140479,Flare,-8.65314,yes,16,19.37,21.1055,20.17935625,20.500349999999997,18.3779,0.9019247861980141,0.594731704750992,0.3528629381274782,0.13661762193553237,869.8777399778847,0,2923.950026770799,2.727599999999999
1503141380554117643,AGN,37.84062,yes,57,19.5,21.3069,20.252387719298245,20.2363,18.5811,0.6076994766771121,0.5844133223308001,0.33694318991283984,0.10271025261990756,807.8672287126863,0,2936.0245067710057,2.7257999999999996
901301150724101062,SN,14.14377,yes,286,16.5,19.2231,18.190683566433567,18.24785,16.4982,0.3603819579608948,0.516612993202041,0.12759606254356437,0.031816097557127075,915.3162642417026,1,2984.9336351737948,2.724899999999998
1211121260104125682,AGN,26.79012,yes,225,19.19,21.3661,19.827715555555557,19.758,18.6417,0.591851192821677,0.566923123042634,0.2689193201404651,0.08900834896927318,945.7143386092488,0,2952.9442010759085,2.7243999999999993
1301080040714113582,CV,-4.89343,no,33,18.68,21.2024,19.7754,19.7122,18.4782,0.7196825715202496,0.54259434065371,0.2680119024669698,0.10232062808973147,489.9245826455084,0,2512.074170960601,2.7241999999999997
804091230784123459,SN,23.93426,yes,56,19.08,21.3642,19.11332857142857,18.9853,18.6403,0.4922238100385141,0.583763854741244,0.19285743793983529,0.07071626383394053,236.81016923186328,1,1689.626861851495,2.7239000000000004
1006190010914178052,CV,-0.90095,yes,33,17.51,19.6996,17.951836363636364,17.6954,16.9758,0.7160982914456356,0.290330048744821,0.13372983681888864,0.050996238926131636,981.8678370424485,0,2876.080782303201,2.7238000000000007
1012031350404119449,SN,35.05331,yes,44,18.96,21.3953,20.27823409090909,20.4102,18.6718,0.7897200684326066,0.5837638612264039,0.33537870601702513,0.1271353843138038,681.8735497684888,1,2677.7686132289964,2.723499999999998
1111301090274136153,AGN,9.6898,no,253,18.96,21.1002,19.63884505928854,19.5695,18.3771,0.506151189637177,0.509720267004283,0.2532259336111567,0.07335481083940325,702.7683135329913,0,2865.1736055207075,2.7231000000000023
1304061090654140277,AGN,10.88221,yes,144,19.68,21.3033,19.956119444444443,19.882800000000003,18.5802,0.5644713503389983,0.5818268862694821,0.27871673210289116,0.09230005751405428,793.1198632898669,0,2944.999439895597,2.7230999999999987
1301141600214150936,Blazar,61.42064,no,147,18.33,20.9233,19.492333333333335,19.4853,18.2016,0.6171013251688189,0.5751796303247779,0.23778627290340612,0.08352025172820961,808.7173477988104,0,2820.277469536799,2.721700000000002
911101120084103272,Blazar,11.50432,no,183,18.84,21.0909,19.68467486338798,19.6341,18.3695,0.49885965480168554,0.530931106149733,0.2485110602492103,0.07007459212646529,796.1904696077364,0,2892.033253923597,2.7214000000000027
1501170010584116103,SN,-1.78924,yes,17,19.42,21.3081,20.552447058823528,20.7128,18.5876,0.7235010315452628,0.597818894804744,0.4022561710213549,0.13259916249428902,936.361854295953,1,2840.1989022920025,2.7205000000000013
1609100091264119252,LPV,-9.82251,yes,207,12.96,15.6354,14.059608695652173,13.9456,12.9159,0.7767763344170735,0.0674572762745855,0.05483657077651212,0.003530126428625135,948.762663445909,0,2951.9061242360985,2.7195
911251150574137119,AGN,16.13553,yes,446,18.31,20.232,18.73029349775785,18.754800000000003,17.514,0.3478509418958868,0.759535334677587,0.15585449534135334,0.0436704802448314,922.9909461165777,0,3127.2607618286056,2.718
1202211520394112056,SN,51.54173,yes,15,18.66,21.0881,19.300046666666667,19.0581,18.3715,0.7557233581776066,0.5423276849930301,0.22386391992950933,0.10552552489076535,563.0196802244684,1,2543.0466642244864,2.7165999999999997
812201090114114629,SN,9.6112,yes,27,19.9,21.2923,20.057103703703703,20.0972,18.576,0.6728853785586838,0.551038700336465,0.3122944369493588,0.11462514417346284,670.4578504977898,1,2922.990028483713,2.7163000000000004
1411271290384124451,AGN,29.40745,yes,67,18.84,21.5121,20.02876865671642,19.9282,18.798,0.5590948234230677,0.609149114887593,0.28238740729168665,0.08918547990675345,629.9357877344686,0,2519.086124166395,2.714100000000002
1305051260704123970,Blazar,26.74936,yes,97,19.21,21.6927,20.178905154639175,20.1563,18.9791,0.5732562374953467,0.66448811191672,0.32164625636844724,0.10333181506236984,877.6695999581914,0,2585.8634399534058,2.7135999999999996
903031210714107442,SN,20.18087,yes,29,18.91,21.3976,19.381879310344825,19.2424,18.6859,0.6844967324242734,0.6165252499542049,0.2193701662876374,0.11134673998639634,139.2501144264444,1,774.8875539582077,2.7117000000000004
1406171120834114874,Flare,12.17606,yes,164,18.97,21.2835,20.10201280487805,20.002299999999998,18.5733,0.6105729622474835,0.591015304025047,0.3183261800885865,0.10867915770006248,889.4828757514182,0,2992.904096967599,2.7102000000000004
1301211320344144585,CV,32.75933,no,20,18.49,20.9652,19.09706,18.97465,18.2551,0.6658048018039997,0.478636940599932,0.18713746700048528,0.07979392037007742,1105.0012812984041,0,2298.7000270136996,2.7101000000000006
1405191320754141571,Blazar,33.51239,yes,314,18.05,20.9217,19.528262420382166,19.507550000000002,18.2117,0.48696069314301865,0.8642886714847671,0.2278457538965969,0.06639925248443034,884.8737348590538,0,3078.7604061224993,2.710000000000001
1202101150434141552,CV,16.32931,yes,25,17.58,20.1292,18.37264,18.1762,17.4208,0.8315605429953188,0.535257801890461,0.14987493745760128,0.09248366727482699,719.2281520510911,0,1771.1515787382014,2.708400000000001
1002171350574139609,AGN,36.04578,yes,254,19.46,21.3547,19.551202362204723,19.49135,18.6463,0.41484026469448365,0.5569622852792591,0.23226615787973798,0.06245242448167036,771.5874031344034,0,2936.019526365715,2.708400000000001
1107010071244113143,Blazar,-7.61824,yes,58,18.55,20.6241,19.266005172413795,19.39085,17.9157,0.6353777951772899,0.468466829044721,0.20908750390158679,0.06842424912239299,470.9882374184031,0,2540.0910289818057,2.7083999999999975
1310261010114127520,SN,1.84931,yes,290,17.7,20.3667,18.795750344827585,18.796,17.6584,0.2673568523946439,0.391100806557879,0.15811937164479967,0.0288158745836434,962.231117654113,1,2963.924247581097,2.7083000000000013
1409011210164107559,AGN,20.16336,yes,340,18.2,20.6472,18.72951088235294,18.65195,17.9393,0.3832847166415854,0.366350187476912,0.1702841405371768,0.03695228758779838,864.4040913499178,0,2950.8980641552043,2.707900000000002
902271120754133203,SN,13.16282,yes,88,19.03,21.234,19.889020454545456,19.904049999999998,18.5291,0.7104390362124712,0.554402880134858,0.2877548266695974,0.1073707418227686,839.5380380993686,1,2987.919329212993,2.704900000000002
1201011180814127125,SN,18.20261,yes,13,18.77,21.3543,19.650792307692306,19.4973,18.6503,0.8118764740418117,0.606263409111586,0.2672870175247668,0.14252635800158034,284.3244380684507,1,1107.1052285183978,2.703999999999997
1002141070634135098,SN,7.98018,yes,33,18.49,21.1903,19.82921515151515,19.8248,18.4891,0.8198292212105883,0.5206317056316451,0.28219740030878065,0.12270887448171977,689.8713537206543,1,2894.065608217905,2.7012
1302141150504102321,AGN,14.18913,yes,307,19.49,21.1554,19.732847882736156,19.6813,18.4552,0.4333881090799682,0.5496529614403379,0.24773719380234502,0.06593940653019909,804.1052204025254,0,3122.2700632177,2.700199999999999
1303141350494127887,AGN,35.62856,yes,242,18.77,21.2994,19.663342975206614,19.580550000000002,18.6004,0.5251060413478335,0.553556711697203,0.23813783141120068,0.07347342958220215,870.2744925789491,0,2954.0007541090017,2.698999999999998
1410300151124130352,SN,-15.26158,no,24,18.22,20.8522,19.922566666666665,20.049100000000003,18.1536,0.6815759721389111,0.448815749890341,0.28953847078076755,0.08376575268241214,952.9327702739665,1,2922.971272210598,2.698599999999999
1512011120274154794,CV,13.57226,yes,403,14.31,17.0375,16.401431265508684,16.3879,14.339,0.34521692072285637,0.133421877051795,0.07766744047957436,0.00823824549623482,916.0708670877685,0,3125.2989260991963,2.698500000000001
1201251260114103174,Flare,25.62575,yes,331,17.06,17.6995,17.391284592145016,17.4074,15.0015,0.15300643293487462,0.116031401074666,0.09249886102526794,0.005443000797621658,952.1799299653194,0,2956.905637604097,2.6980000000000004
1502141230734143607,Blazar,25.02899,yes,241,17.46,21.1683,19.658754356846472,19.578,18.4717,0.5331969413278324,0.4989766779222089,0.2474002679865422,0.07020454143292265,933.6337654089758,0,3069.798418043996,2.6966
1001121040044140174,SN,5.35505,yes,8,18.58,21.0796,19.40065,18.917450000000002,18.3834,1.091624270787081,0.5189667997867979,0.25175403235195426,0.1589531311555484,733.6784569532762,1,2191.9397621870958,2.6961999999999975
1404021550564144957,CV,55.75493,yes,91,14.49,21.2126,19.708707692307694,19.5807,18.517,0.565045991290536,0.554685725895003,0.261195234790655,0.0857696059301154,883.9775627527081,0,3067.790791851883,2.695599999999999
1203221150684107839,SN,14.52818,yes,85,18.91,21.3488,20.185157647058823,20.3037,18.6568,0.7388438826618097,0.533975464329886,0.3221212556165522,0.11307472598402817,806.173178514507,1,2951.8728058794077,2.692
1105271290664147324,SN,30.96741,yes,72,19.13,21.3846,20.25890138888889,20.318849999999998,18.6935,0.66011938815472,0.612071438909649,0.3542369846652049,0.11788238590552383,789.0396266873449,1,2945.8867305442036,2.6910999999999987
